# Command line arguments:  -XX:+UseG1GC -Xmx7g  Program arguments:  --gc_once --object_activity 

used memory, total memory, maximum memory
1159,4866,7168
1165,4866,7168
1176,4866,7168
1207,4866,7168
1454,4866,7168
180,4866,7168
364,4866,7168
366,4866,7168
405,4866,7168
603,4866,7168
876,4866,7168
1034,4866,7168
1084,4866,7168
1307,4866,7168
1529,4866,7168
1617,4866,7168
1705,4866,7168
1705,4866,7168
1779,4866,7168
1868,4866,7168
1999,4866,7168
2043,4866,7168
2135,4866,7168
2226,4866,7168
2325,4866,7168
2375,4866,7168
2471,4866,7168
2537,4866,7168
2674,4866,7168
2736,4866,7168
2779,4866,7168
2865,4866,7168
2880,4866,7168
2894,4866,7168
2909,4866,7168
2925,4866,7168
2940,4866,7168
3045,4866,7168
3058,4866,7168
3229,4866,7168
176,4879,7168
332,4879,7168
471,4879,7168
545,4879,7168
725,4879,7168
875,4879,7168
943,4879,7168
954,4879,7168
970,4879,7168
1129,4879,7168
1141,4879,7168
1252,4879,7168
1257,4879,7168
1264,4879,7168
1279,4879,7168
1294,4879,7168
1428,4879,7168
217,4879,7168
350,4879,7168
433,4879,7168
622,4879,7168
760,4879,7168
935,4879,7168
987,4879,7168
1020,4879,7168
1081,4879,7168
1295,4879,7168
1457,4879,7168
1514,4879,7168
1613,4879,7168
1690,4879,7168
1718,4879,7168
1782,4879,7168
1846,4879,7168
1971,4879,7168
2134,4879,7168
2183,4879,7168
2198,4879,7168
2319,4879,7168
2361,4879,7168
2389,4879,7168
2571,4879,7168
2657,4879,7168
2697,4879,7168
2767,4879,7168
2899,4879,7168
2937,4879,7168
2986,4879,7168
3016,4879,7168
3031,4879,7168
3165,4879,7168
3273,4879,7168
96,4897,7168
325,4897,7168
452,4897,7168
612,4897,7168
889,4897,7168
1068,4897,7168
1123,4897,7168
1311,4897,7168
1547,4897,7168
1599,4897,7168
157,4897,7168
276,4897,7168
335,4897,7168
475,4897,7168
519,4897,7168
749,4897,7168
930,4897,7168
1005,4897,7168
1126,4897,7168
1350,4897,7168
1570,4897,7168
1667,4897,7168
1675,4897,7168
1767,4897,7168
1847,4897,7168
1974,4897,7168
2053,4897,7168
2146,4897,7168
2150,4897,7168
2238,4897,7168
2294,4897,7168
2346,4897,7168
2449,4897,7168
2596,4897,7168
2655,4897,7168
2697,4897,7168
2713,4897,7168
2798,4897,7168
2905,4897,7168
3016,4897,7168
3048,4897,7168
3205,4897,7168
3317,4897,7168
258,4904,7168
438,4904,7168
563,4904,7168
823,4904,7168
1041,4904,7168
1109,4904,7168
1280,4904,7168
1377,4904,7168
1553,4904,7168
200,4904,7168
217,4904,7168
322,4904,7168
322,4904,7168
504,4904,7168
614,4904,7168
740,4904,7168
888,4904,7168
992,4904,7168
1100,4904,7168
1353,4904,7168
1516,4904,7168
1645,4904,7168
1663,4904,7168
1819,4904,7168
